========================================================
  ME Attack S1 — Malicious Vehicles, No RSU             
========================================================

  Simulation Parameters:
    Total vehicles        : 200
[t=10.1]  STEP ⑥  FAULTY ROUTING DECISIONS
  Controller installs routing rules relying on phantom paths
  Packets to V154 may be forwarded via V26 or V37 (non-existent paths)
  Expected impact: packet loss, increased delay, routing instability
  <- ATTACK SUCCESS

[t=10.1]  STEP ④  ECHOED TOPOLOGY OBSERVATION REPORTS
  V39 -> Controller : <V158 sees V154, t=10.000808>  (ECHO -- false reporter)
  V18 -> Controller : <V158 sees V154, t=10.000808>  (ECHO -- false reporter)
  Active false reporters: V39, V18
  V3↔V4 link: dist=940.3m  OUT OF RANGE — no Path 4
  V158↔V154 echoed link: dist=46.4m  IN RANGE — genuinely real
  Note: echo vehicles duplicate an existing link — they do NOT fabricate new physical links

[t=10.1]  STEP ⑤  MULTIPATH INFERENCE AT CONTROLLER (Attack Effect)
  Controller aggregates observations for link V158↔V154:
    (1) V158 reports V158↔V154  [real]
    (2) V154 reports V154↔V158  [real]
    (3) V39 reports V158↔V154  [ECHO]
    (4) V18 reports V158↔V154  [ECHO]
  Controller incorrectly infers:
    Path 1: V158 -> V154  (REAL)
    Path 2: V158 -> V39 -> V154  (PHANTOM)
    Path 3: V158 -> V18 -> V154  (PHANTOM)

[t=10.1]  STEP ⑥  FAULTY ROUTING DECISIONS
  Controller installs routing rules relying on phantom paths
  Packets to V154 may be forwarded via V39 or V18 (non-existent paths)
  Expected impact: packet loss, increased delay, routing instability
  <- ATTACK SUCCESS

[t=10.1]  STEP ④  ECHOED TOPOLOGY OBSERVATION REPORTS
  V6 -> Controller : <V158 sees V154, t=10.000808>  (ECHO -- false reporter)
  V34 -> Controller : <V158 sees V154, t=10.000808>  (ECHO -- false reporter)
  Active false reporters: V6, V34
  V3↔V4 link: dist=1522.2m  OUT OF RANGE — no Path 4
  V158↔V154 echoed link: dist=46.4m  IN RANGE — genuinely real
  Note: echo vehicles duplicate an existing link — they do NOT fabricate new physical links

[t=10.1]  STEP ⑤  MULTIPATH INFERENCE AT CONTROLLER (Attack Effect)
  Controller aggregates observations for link V158↔V154:
    (1) V158 reports V158↔V154  [real]
    (2) V154 reports V154↔V158  [real]
    (3) V6 reports V158↔V154  [ECHO]
    (4) V34 reports V158↔V154  [ECHO]
  Controller incorrectly infers:
    Path 1: V158 -> V154  (REAL)
    Path 2: V158 -> V6 -> V154  (PHANTOM)
    Path 3: V158 -> V34 -> V154  (PHANTOM)

[t=10.1]  STEP ⑥  FAULTY ROUTING DECISIONS
  Controller installs routing rules relying on phantom paths
  Packets to V154 may be forwarded via V6 or V34 (non-existent paths)
  Expected impact: packet loss, increased delay, routing instability
  <- ATTACK SUCCESS

[t=10.2]  STEP ④  ECHOED TOPOLOGY OBSERVATION REPORTS
  V27 -> Controller : <V158 sees V154, t=10.000808>  (ECHO -- false reporter)
  V35 -> Controller : <V158 sees V154, t=10.000808>  (ECHO -- false reporter)
  Active false reporters: V27, V35
  V3↔V4 link: dist=143.6m  IN RANGE — Path 4 inferred
  V158↔V154 echoed link: dist=46.4m  IN RANGE — genuinely real
  Note: echo vehicles duplicate an existing link — they do NOT fabricate new physical links

[t=10.2]  STEP ⑤  MULTIPATH INFERENCE AT CONTROLLER (Attack Effect)
  Controller aggregates observations for link V158↔V154:
    (1) V158 reports V158↔V154  [real]
    (2) V154 reports V154↔V158  [real]
    (3) V27 reports V158↔V154  [ECHO]
    (4) V35 reports V158↔V154  [ECHO]
  Controller incorrectly infers:
    Path 1: V158 -> V154  (REAL)
    Path 2: V158 -> V27 -> V154  (PHANTOM)
    Path 3: V158 -> V35 -> V154  (PHANTOM)
    Path 4: V158 -> V27 -> V35 -> V154  (PHANTOM — V3↔V4 in range)

[t=10.2]  STEP ⑥  FAULTY ROUTING DECISIONS
  Controller installs routing rules relying on phantom paths
  Packets to V154 may be forwarded via V27 or V35 (including 3-hop V3→V4 chain) (non-existent paths)
  Expected impact: packet loss, increased delay, routing instability
  <- ATTACK SUCCESS

